,County,Price,Primary category,Venue Name,Venue id
1852,Santa Barbara,4,New American Restaurant,The Dining Room at El Encanto,51be4065498e6a6fee60ffd5
1853,Santa Clara,1,Donut Shop,Stan's Donut Shop,4b0d6183f964a520354723e3
1854,Santa Clara,1,Coffee Shop,Chromatic Coffee,50799a54e4b08aa6be4e0b76
1855,Santa Clara,1,Café,Voyager Craft Coffee,57ddc096498e779b814d0572
1856,Santa Clara,1,Pizza Place,A Slice of New York,4a821921f964a52095f81fe3
1857,Santa Clara,1,Sandwich Place,Ike's Sandwiches,507e209ae4b0959d8bc30ecc
1858,Santa Clara,1,Sandwich Place,Erik's DeliCafé,4afc7db8f964a5203b2322e3
1859,Santa Clara,1,Mexican Restaurant,Asadero,59337e3b419a9e4bedbe3f7c
1860,Santa Clara,1,Coffee Shop,1 oz coffee,571a5271498ecff1fbdb85a6
1861,Santa Clara,1,Fast Food Restaurant,Chick-fil-A,5dcb6d7cf94e180008d32a54
1862,Santa Clara,1,Mexican Restaurant,Puesto Restaurant,5afb85d13e6741002ca813ee
1863,Santa Clara,1,Burger Joint,In-N-Out Burger,43c51016f964a520632d1fe3
1864,Santa Clara,1,Ice Cream Shop,Baskin-Robbins,4b80b001f964a5203f8630e3
1865,Santa Clara,1,Dumpling Restaurant,Din Tai Fung 鼎泰豐,5531d5a2498e3e975d9513b7
1866,Santa Clara,1,Pizza Place,Pizza My Heart,4f8630cbe4b0eb2053f9eb43
1867,Santa Clara,1,Pizza Place,Premier Pizza,4aa17191f964a520914020e3
1868,Santa Clara,1,Snack Place,Auntie Anne's,4b804324f964a520146230e3
1869,Santa Clara,1,Chinese Restaurant,Easterly Hunan Cuisine,5a656b872632ec25930ace12
1870,Santa Clara,1,Burger Joint,The Habit Burger Grill,53ee4f44498e649a7bdae16f
1871,Santa Clara,1,Pizza Place,MOD Pizza,55a8012b498e11da1ab70cda
1872,Santa Clara,1,Mediterranean Restaurant,Yeganeh Bakery & Cafe,4f7db5ece4b0b591d62964b8
1873,Santa Clara,1,Ice Cream Shop,Rocko’s Ice Cream Tacos,5adbff42ff03064314779709
1874,Santa Clara,1,Chinese Restaurant,Panda Express,54f77e65498e8e8bef9ddc45
1875,Santa Clara,1,Burger Joint,Grub Burger Bar,5b7c6fade0c0c9002c81bd4e
1876,Santa Clara,1,Bagel Shop,Noah's Bagels,4b0ec8f5f964a520015b23e3
1877,Santa Clara,1,Bakery,Feride’s Bakery,59da99de1ffed7697ae3a5bb
1878,Santa Clara,1,Korean Restaurant,Hong Kong Banjum San Jose / Paik's Noodle,582781281dbf6c7dd859da27
1879,Santa Clara,1,Frozen Yogurt Shop,Yumi Yogurt,4a5fff2af964a520a6c01fe3
1880,Santa Clara,1,Burger Joint,Konjoe Burger,5abeebd63af988101bb11aa3
1881,Santa Clara,1,Bakery,Boudin Bakery Café Valley Fair,4b550c40f964a52030d927e3
1882,Santa Clara,1,Mexican Restaurant,Chipotle Mexican Grill,529f98c111d2d6d80af4412e
1883,Santa Clara,2,Japanese Restaurant,Sumiya Japanese Charcoal Grill,4a8cc4ebf964a5201b0f20e3
1884,Santa Clara,2,Greek Restaurant,Athena Grill & Catering,4b8d7103f964a52010fc32e3
1885,Santa Clara,2,Mongolian Restaurant,El Camino Mongolian BBQ,4a734d78f964a5200ddc1fe3
1886,Santa Clara,2,Korean Restaurant,Kunjip Restaurant,4aeb99dbf964a520adc321e3
1887,Santa Clara,2,Coffee Shop,Big Mug Coffee Roaster,5323c4f3498e7c57fe1eb1db
1888,Santa Clara,2,Korean Restaurant,Tapas Tokki,5878358ffc73d44ef346fbd3
1889,Santa Clara,2,Sushi Restaurant,Sushi O Sushi,43768200f964a5204e2a1fe3
1890,Santa Clara,2,Steakhouse,Flemings Prime Steakhouse & Wine Bar,59a9fe189de23b724c4365c0
1891,Santa Clara,2,Thai Restaurant,Dusita Thai,4bb647c8ef159c74b5b375f7
1892,Santa Clara,2,Indian Restaurant,Aachi Aappakadai,4e8f496c0aafb4070b78eed7
1893,Santa Clara,2,Sushi Restaurant,Yuki Sushi,4a62921bf964a52059c41fe3
1894,Santa Clara,2,Japanese Restaurant,En Japanese Tapas Restaurant,4a62a855f964a5206dc41fe3
1895,Santa Clara,2,Bar,Whole Foods Tap Room,5797f3ba498e25176de9be2b
1896,Santa Clara,2,Pizza Place,Pizz'a Chicago,4acfa13ef964a5200ed520e3
1897,Santa Clara,2,American Restaurant,The Cheesecake Factory,4a81c9c1f964a52093f71fe3
1898,Santa Clara,2,Korean Restaurant,To Bang,4a9b3d51f964a520ce3420e3
1899,Santa Clara,2,Korean Restaurant,Jang Su Jang,4a03953cf964a520cb711fe3
1900,Santa Clara,2,BBQ Joint,Armadillo Willy's,4ae7a453f964a520fdac21e3
1901,Santa Clara,2,Bakery,Paris Baguette,4a62aa1af964a5206fc41fe3
1902,Santa Clara,2,Seafood Restaurant,The Fish Market Santa Clara,4afe2d94f964a520872e22e3
1903,Santa Clara,2,Korean Restaurant,SGD Tofu House,4b20778cf964a5207d3224e3
1904,Santa Clara,2,Thai Restaurant,Must Be Thai,5985343bbd400967fb7d2db7
1905,Santa Clara,2,American Restaurant,Mission City Grill,54df8b94498e4e594c858943
1906,Santa Clara,2,Restaurant,Prime Restaurant,553a8e22498e5acdfab68da8
1907,Santa Clara,2,Diner,Sara's Kitchen,49eb4cfcf964a520b8661fe3
1908,Santa Clara,2,Ramen Restaurant,Orenchi Ramen,4b5bd185f964a520f51729e3
1909,Santa Clara,2,Middle Eastern Restaurant,Achilles,5b1de14c4c9be6002cb0e347
1910,Santa Clara,2,Breakfast Spot,Mikayla's Cafe,5260324a11d25306695a7885
1911,Santa Clara,2,Vietnamese Restaurant,Phở Khang,4bbf97a4b492d13a45eca260
1912,Santa Clara,2,Indian Restaurant,Paradise Biryani Pointe,50253d33164885947ba56ae5
1913,Santa Clara,3,Korean Restaurant,Chungdam,544c5ed0498e300a7375cfdb
1914,Santa Clara,3,Seafood Restaurant,Poke Poke Fish Bar,57a5713c498e69a1d97d02c7
1915,Santa Clara,3,Korean Restaurant,Gooyi Gooyi,4b567f20f964a520f11228e3
1916,Santa Clara,3,Sushi Restaurant,OMEE.J Fusion Sushi Grill & Bar,4eea782df9ab8fc95f2bbda4
1917,Santa Clara,3,Lounge,501 Club,54161ebd498eec6ac4a8963d
1918,Santa Clara,3,Steakhouse,Birk's Restaurant,4a285f62f964a5201a951fe3
1919,Santa Clara,4,Korean Restaurant,Han Sung Korean BBQ,4b63a3a8f964a5200c892ae3
1920,Santa Clara,4,Steakhouse,Bourbon Steak & Pub,53e1a180498e17de4b64a70f
1921,Santa Cruz,1,Coffee Shop,Verve Coffee Roasters,4e78d496183849d5f9c6273f
1922,Santa Cruz,1,Coffee Shop,Verve Coffee Roasters,4ec843ce9a52756c56ac60f1
1923,Santa Cruz,1,Ice Cream Shop,Marianne's Ice Cream,49e918a7f964a520c9651fe3
1924,Santa Cruz,1,Coffee Shop,Cat & Cloud Coffee,57ef075b498eeb97eca8abd0
1925,Santa Cruz,1,Coffee Shop,"The Abbey Coffee, Art & Music Lounge",4b438497f964a5203be225e3
1926,Santa Cruz,1,Ice Cream Shop,The Penny Ice Creamery,4c75f052ff1fb60cded0f7a7
1927,Santa Cruz,1,Bakery,Companion Bakeshop,4e0c994f8877c535e46f5a93
1928,Santa Cruz,1,Deli / Bodega,Garden Liquor & Deli,4ae5f61df964a5208ca321e3
1929,Santa Cruz,1,Dive Bar,Brady's Yacht Club,4ab72804f964a520c97920e3
1930,Santa Cruz,1,Burrito Place,Taqueria Los Pericos,4ab1eae9f964a520a66a20e3
1931,Santa Cruz,1,Burger Joint,Betty Burgers,4c0475a6310fc9b60263c761
1932,Santa Cruz,1,Dessert Shop,Pacific Cookie Company,4a4fac06f964a52093af1fe3
1933,Santa Cruz,1,Pizza Place,Pizza My Heart,4a774ea0f964a5201ce41fe3
1934,Santa Cruz,1,Coffee Shop,Cat Cloud Companion,595e60cee57ca66538537c18
1935,Santa Cruz,1,Food,The Picnic Basket,4e0e2a2f8877936cb402e1bb
1936,Santa Cruz,1,Burrito Place,Chill Out Cafe,4c27b234c11dc9b63e0d2b24
1937,Santa Cruz,1,Café,Coffeetopia,47dbc236f964a520384e1fe3
1938,Santa Cruz,1,Burrito Place,Jalapeños,4b469c7df964a5207a2526e3
1939,Santa Cruz,1,Breakfast Spot,Linda's Seabreeze Cafe,4af30c81f964a5201cea21e3
1940,Santa Cruz,1,Taco Place,El Palomar Taco Bar,52d49c19498eb312af14a858
1941,Santa Cruz,1,Dive Bar,Moe's Alley,4afa8024f964a520ff1722e3
1942,Santa Cruz,1,Pizza Place,Bantam,50a59ef3e4b07223cec8b49a
1943,Santa Cruz,1,Ice Cream Shop,Mission Hill Creamery,5055347ce4b04ed4f1086f6f
1944,Santa Cruz,1,Brewery,Santa Cruz Mountain Brewing,4ac7fbb6f964a5200bbb20e3
1945,Santa Cruz,1,Bakery,Emily's Bakery,4ab7b267f964a5207d7a20e3
1946,Santa Cruz,1,Ice Cream Shop,The Penny Ice Creamery,5112e5a6e4b05a0393d83e78
1947,Santa Cruz,1,Restaurant,Aloha Island Grille,4b64bcf7f964a5204bcc2ae3
1948,Santa Cruz,1,Restaurant,Pono Hawaiian Grill at The Reef Bar,4dd5eb4ad1647fcf3e26403b
1949,Santa Cruz,1,Pizza Place,Woodstock's Pizza,4b4e93bef964a520eaf126e3
1950,Santa Cruz,1,Burger Joint,The Habit Burger Grill,5a0e60d1dd70c52f54580e90
1951,Santa Cruz,2,Bookstore,Bookshop Santa Cruz,4a3ea4aaf964a52032a31fe3
1952,Santa Cruz,2,Café,Harbor Cafe,4b5b5d03f964a520edf728e3
1953,Santa Cruz,2,Coffee Shop,Verve Coffee Roasters,4b75ea08f964a520692e2ee3
1954,Santa Cruz,2,Brazilian Restaurant,Cafe Brasil,4a901bc8f964a520081620e3
1955,Santa Cruz,2,Bakery,The Buttery,4ae5dd61f964a520aaa221e3
1956,Santa Cruz,2,Mediterranean Restaurant,Laili Restaurant,4ca68875f47ea143f4c76121
1957,Santa Cruz,2,Brewery,Humble Sea Brewing Co.,58cb4856f229951fb76d2915
1958,Santa Cruz,2,Coffee Shop,Verve Coffee Roasters,56b8df2c498e79d3279290f6
1959,Santa Cruz,2,Brewery,Sante Adairius Santa Cruz Portal,59d33fec8fb09e2c14a07484
1960,Santa Cruz,2,Bar,Lúpulo Craft Beer House,52426c09498e7bd18df4d675
1961,Santa Cruz,2,BBQ Joint,Mission Street Barbecue,526c7fb1498e60aac6809744
1962,Santa Cruz,2,Sushi Restaurant,Akira,4f4ef1aae4b0f022a00411d7
1963,Santa Cruz,2,Noodle House,Charlie Hong Kong,47dbc1eaf964a520374e1fe3
1964,Santa Cruz,2,Café,The Walnut Avenue Cafe,4a7ef4edf964a5205df21fe3
1965,Santa Cruz,2,Brewery,Shanty Shack Brewing,58570191e309e14af1b988cf
1966,Santa Cruz,2,Pizza Place,Pleasure Pizza - East Side Eatery,4d6d8ab6183a236a572d623a
1967,Santa Cruz,2,Mediterranean Restaurant,Zameen,58aa63f7e9efba5560bfea7d
1968,Santa Cruz,2,Breakfast Spot,Silver Spur Restaurant,437fbc80f964a520da2a1fe3
1969,Santa Cruz,2,Gastropub,West End Tap & Kitchen,51fb04a3498ec9432def35ed
1970,Santa Cruz,2,Vegetarian / Vegan Restaurant,Cafe Gratitude,4e50424aaeb70f1284ad327d
1971,Santa Cruz,2,Breakfast Spot,Zachary's Restaurant,4aeca5bcf964a520e1c921e3
1972,Santa Cruz,2,Mexican Restaurant,Los Pinos,4aab0d49f964a520b85820e3
1973,Santa Cruz,2,American Restaurant,Crow's Nest Restaurant,464f9e51f964a520ca461fe3
1974,Santa Cruz,2,Deli / Bodega,Zoccoli's Deli,4aac327af964a520ce5c20e3
1975,Santa Cruz,2,Wine Bar,Soif,4a344436f964a520ff9b1fe3
1976,Santa Cruz,2,Lounge,515 Kitchen & Cocktails,4afe5f4af964a520452f22e3
1977,Santa Cruz,2,Pub,Rosie McCann's Irish Pub & Restaurant,4b4808fcf964a520b94626e3
1978,Santa Cruz,2,Wine Bar,Vino Locale,4ba52ee5f964a520d5e838e3
1979,Santa Cruz,2,Bar,Red Restaurant and Bar,4ad55cd8f964a520e70221e3
1980,Santa Cruz,2,Thai Restaurant,@Thai Recipe,56807c23498ef6bfc7791ffd
1981,Santa Cruz,3,American Restaurant,Oswald,4aebc361f964a520b8c421e3
1982,Santa Cruz,3,Restaurant,Hula's Island Grill & Tiki Room,4a4fb059f964a52095af1fe3
1983,Santa Cruz,3,Lounge,Jack O'Neill Lounge,52df337a498e8f50b076f933
1984,Santa Cruz,3,New American Restaurant,Suda Restaurant,4fcfaadce4b0fea364e9213f
1985,Santa Cruz,4,Italian Restaurant,Lillian's Italian Kitchen,4b08a52ff964a5202a1023e3
1986,Santa Cruz,4,American Restaurant,Hollins House,4b9bee95f964a520573736e3
1987,Shasta,1,Bakery,Blumb Bakery,50083499e4b0aa8588c871b0
1988,Siskiyou,1,Pizza Place,Say Cheese Pizza,4b786be1f964a520fdcc2ee3
1989,Siskiyou,1,Burrito Place,Dos Geckos,4c9a4fc5b8e9224b9dc94c3d
1990,Siskiyou,1,Diner,Hi-Lo Cafe,4b47bab2f964a520363c26e3
1991,Siskiyou,1,Coffee Shop,Seven Suns Coffee & Cafe,4b79872df964a52010ff2ee3
1992,Siskiyou,1,Burger Joint,Floyd's Frosty,4c706bbbdf6b8cfa465eb84d
1993,Siskiyou,1,Mexican Restaurant,Puerta Vallarta,4e516444d22daf51d2914fb5
1994,Siskiyou,1,Mexican Restaurant,Lalo's Restaurant & Lounge,4b786557f964a52019cb2ee3
1995,Siskiyou,1,Diner,Penny's Diner,4c2f8f21452620a1a8c01d0f
1996,Siskiyou,1,Bakery,lilys,4b834f59f964a520cc0131e3
1997,Siskiyou,1,Coffee Shop,Starbucks,59d94df0029a552c5f62bf47
1998,Siskiyou,1,Pizza Place,Papa Murphy's,4d19495325cda14317f685d6
1999,Siskiyou,1,Sandwich Place,Subway,4bf05cc78bf5c9284b0e97fe
2000,Siskiyou,1,Pizza Place,Round Table Pizza,4c98faff7b9d3704c0dfe285
2001,Siskiyou,1,Sandwich Place,subway,56e7076d498e166a7da01fbe
2002,Siskiyou,1,Mexican Restaurant,Dos Amigos Mexican Restaurant,4c22ba8e9085d13ad2e386cc
2003,Siskiyou,1,Mexican Restaurant,Casa Ramos,4baec7f0f964a5207ed73be3
2004,Siskiyou,1,Pizza Place,Round Table Pizza,4b786c2bf964a52016cd2ee3
2005,Siskiyou,1,Sandwich Place,Subway,4c5611da19160f47ff9437b4
2006,Siskiyou,2,American Restaurant,Bistro No. 107,56b6619f498e4ff51ecbaaf4
2007,Siskiyou,2,Diner,Black Bear Diner,5490bb77498e275135dbf4e8
2008,Siskiyou,2,Brewery,Dunsmuir Brewery Works,4c424264e26920a1d3d25fe7
2009,Siskiyou,2,American Restaurant,Yaks at Dunsmuir,51f577a3498eb8f411c1bd62
2010,Siskiyou,2,BBQ Joint,Montgomery Meats,4cead05ff3bda143ab1ac8e4
2011,Siskiyou,2,Italian Restaurant,Mike and Tony's,4c83fdc347cc224b9f62949f
2012,Siskiyou,2,Italian Restaurant,Strings Pasta Cafe,4e3d98ee1495bf24a5dd20fb
2013,Siskiyou,2,American Restaurant,The Wheelhouse,5713e442498ec1010af8dbef
2014,Siskiyou,2,Brewery,Mt. Shasta Brewing Co.,4aba7d61f964a520918120e3
2015,Siskiyou,2,Diner,Black Bear Diner,5490bb77498e02de73a62af5
2016,Siskiyou,2,Bar,Coopers Bar & Grill,55076e2f498e67b7910c8bb0
2017,Siskiyou,2,Restaurant,Maruti Indian Restaurant,54dc2041498e372eef253880
2018,Siskiyou,2,Thai Restaurant,Phuket Thai Cafe,5047ed25e4b076625bec0518
2019,Solano,1,Fast Food Restaurant,In-N-Out Burger,4aa31f54f964a520694320e3
2020,Solano,1,Coffee Shop,Starbucks,560da15c498e97d1c6f06fab
2021,Solano,1,Breakfast Spot,Huckleberry's,527e827811d2141e11829f7f
2022,Solano,1,Coffee Shop,Journey Coffee Co,542dc922498e1eab1ca621f8
2023,Solano,1,Fast Food Restaurant,Chick-fil-A,4fa59768e4b0bbcd4a152820
2024,Solano,1,Fast Food Restaurant,Chick-fil-A,55faea47498e1ec0d1ec2619
2025,Solano,1,Fast Food Restaurant,Chick-fil-A,545d3abd498e65bd9416d426
2026,Solano,1,Donut Shop,Krispy Kreme Doughnuts,534d48eb498e85bb6bed6156
2027,Solano,1,Mexican Restaurant,El Tesoro Mazatlan,58f69c7d6f706a42fb90500e
2028,Solano,1,Sandwich Place,Joe's Buffet,4b9aa700f964a520ebc935e3
2029,Solano,1,Hot Dog Joint,Sac's Tasty Hot Dogs,4a9c3d81f964a5208b3620e3
2030,Solano,1,Diner,Bab's Delta Diner,4b081f32f964a520420423e3
2031,Solano,1,Brewery,Anheuser-Busch Brewery,4ba663aef964a5202d4d39e3
2032,Solano,1,Dessert Shop,Okashi Fusion,579d7007498ef4fbf00218f9
2033,Solano,1,Coffee Shop,Dutch Bros. Coffee,535a860d498e90746721fdf8
2034,Solano,1,Burger Joint,In-N-Out Burger,4b0cb405f964a520254123e3
2035,Solano,1,Breakfast Spot,Joy of Eating Cafe,4ae8a60df964a52031b121e3
2036,Solano,1,Coffee Shop,Dutch Bros. Coffee,5a609f8d92e7a92bb610592a
2037,Solano,1,Burger Joint,The Habit Burger Grill,548c9fd4498e99006ba6e7b8
2038,Solano,1,Dessert Shop,Yogurt Beach Shack,4e06a7dcaeb74c39910bda38
2039,Solano,1,Mexican Restaurant,Hecho En Mexico Taqueria,4c0ab0a3ffb8c9b697096c61
2040,Solano,1,Bakery,Starbread Bakery,4a44366df964a52055a71fe3
2041,Solano,1,Mexican Restaurant,Favela's Fusion,4b3a6202f964a520096625e3
2042,Solano,1,Coffee Shop,Dutch Bros. Coffee,56617d9c498eec324b9b5bc3
2043,Solano,1,Pizza Place,Napoli Pizzeria & Italian Food,4a5927b9f964a520d5b81fe3
2044,Solano,1,Bakery,Pure Grain Bakery,4bd5abfd7b1876b051198b86
2045,Solano,1,Bakery,Solano Baking Co,4b9bbae4f964a520be1e36e3
2046,Solano,1,Mexican Restaurant,La Tapatia Market,4bf6fe55b182c9b6e1e7745a
2047,Solano,1,Fried Chicken Joint,Popeyes Louisiana Kitchen,4ba9265bf964a5206b0f3ae3
2048,Solano,1,Coffee Shop,Java Point Cafe,4ba9095ff964a520a6053ae3
2049,Solano,2,Brewery,Heretic Brewing Company,521e737511d26870e6f70833
2050,Solano,2,Vietnamese Restaurant,Pho Noodle House #1,55cea5b4498ebfb0cefbf46d
2051,Solano,2,Diner,Black Bear Diner,5490b6ed498ec0f430c78cbe
2052,Solano,2,Chinese Restaurant,China Wok,4bd4f4ba4e32d13a2b43c080
2053,Solano,2,Thai Restaurant,Buddha Thai Bistro,5406221c498e17376905cef6
2054,Solano,2,Ice Cream Shop,Fentons Creamery & Restaurant,4bef27da2ff520a1c334e8a2
2055,Solano,2,Steakhouse,Texas Roadhouse,4af76bd6f964a520340922e3
2056,Solano,2,Mediterranean Restaurant,Gourmet Exprezz,4bfad45f65fbc9b63a96906c
2057,Solano,2,Creperie,Crepes & More,4b4e35e4f964a5206ae526e3
2058,Solano,2,Café,First Street Cafe,4b770891f964a5207c762ee3
2059,Solano,2,Southern / Soul Food Restaurant,Chez Soul,4b68b05df964a5203f872be3
2060,Solano,2,Italian Restaurant,Napoli Pizza,4bb6b94a1344b71306039e04
2061,Solano,2,Cajun / Creole Restaurant,Huckleberry's,4b392b12f964a520775725e3
2062,Solano,2,Asian Restaurant,Chin Hua Mongolian BBQ,4cbb7baa4352a1cdf11b99f5
2063,Solano,2,Chinese Restaurant,China Palace,4b843c19f964a5206c2931e3
2064,Solano,2,Japanese Restaurant,Hinata Japanese Steakhouse & Sushi,561c53a1498e7087a6196b3b
2065,Solano,2,Mexican Restaurant,Los Reyes Restaurante,4a909e17f964a520ca1820e3
2066,Solano,2,Pizza Place,Pizza Pirate,4b72302af964a5202a732de3
2067,Solano,2,Asian Restaurant,Rolines Oriental Market,4bd488324e32d13a524ebf80
2068,Solano,2,Sushi Restaurant,Matsuri,4b4659aff964a5205f1e26e3
2069,Solano,2,Pizza Place,Mary's Pizza Shack,4b7614f4f964a5206f3b2ee3
2070,Solano,2,Sushi Restaurant,Hana Japanese Restaurant,55cc077f498eac50b6b84105
2071,Solano,2,Filipino Restaurant,Bai Cebu Lechon,4e7fac05e5fa3f828c5b2f23
2072,Solano,2,Diner,Black Bear Diner,5490b0cb498ef1f5d1fd9dd4
2073,Solano,2,Steakhouse,Outback Steakhouse,4b0586b9f964a5206b6b22e3
2074,Solano,2,Sports Bar,Rookies Sports Bar and Grill,4d957236e07ea35d8dbba702
2075,Solano,2,Sushi Restaurant,Yo Sushi,4a370d86f964a5202a9e1fe3
2076,Solano,2,Lounge,The Rellik Tavern,4a84c0e3f964a5208bfd1fe3
2077,Solano,2,Indian Restaurant,Vaishnu Express Cafe,4ed992e97ee56e58e65e6af9
2078,Solano,2,Juice Bar,Jamba Juice,4b63707ff964a520f3792ae3
2079,Solano,4,Seafood Restaurant,Red Lobster,4b0586b5f964a520b06a22e3
2080,Sonoma,1,Winery,Cline Cellars,4a88a96df964a5204f0720e3
2081,Sonoma,1,Ice Cream Shop,Sweet Scoops,55a7235b498e2e0955d430d4
2082,Sonoma,1,Sandwich Place,Angelo's Wine Country Meat & Deli,4abea4e0f964a5200a8f20e3
2083,Sonoma,1,Ice Cream Shop,La Michoacana,4bcfbe3241b9ef3b141ef9e5
2084,Sonoma,1,Winery,Viansa Winery,4a7ca2d6f964a52003ed1fe3
2085,Sonoma,1,Vineyard,Gloria Ferrer Caves & Vineyards,4b5369d1f964a520a89b27e3
2086,Sonoma,1,Mexican Restaurant,Juanita Juanita,49ca9a44f964a520c5581fe3
2087,Sonoma,1,Deli / Bodega,Sonoma's Best,4c0ea24498102d7f8bfae306
2088,Sonoma,1,Food Truck,El Coyote,50fdb491e4b0b3dbafc55c15
2089,Sonoma,1,Mexican Restaurant,Tortilleria Jalisco,4b71fd62f964a520b1682de3
2090,Sonoma,1,Coffee Shop,Dutch Bros. Coffee,53822644498eaf0c79087dcb
2091,Sonoma,1,Mexican Restaurant,Taqueria La Hacienda,4b37d963f964a520684725e3
2092,Sonoma,1,Food Truck,Cochon Volant BBQ,50188c99e4b0baa6b6560a54
2093,Sonoma,1,Winery,Robledo Family Winery,4b086a21f964a5205e0b23e3
2094,Sonoma,1,Pizza Place,Mary's Pizza Shack,4a636eacf964a52002c51fe3
2095,Sonoma,1,Coffee Shop,Cafe Scooteria,4ece9049722e01c58039ad58
2096,Sonoma,1,Deli / Bodega,Vineburg Deli & Grocery,4bdcada8ccf52d7f69da786d
2097,Sonoma,1,Frozen Yogurt Shop,Top That Frozen Yogurt,4bf9e0e15efe2d7ffdfb6c34
2098,Sonoma,1,Bakery,Scandia Bakery,4cab71d9a6e08cfa18c5a594
2099,Sonoma,1,Café,Picazo Kitchen + Bar,4a2315bbf964a520b57d1fe3
2100,Sonoma,2,Mexican Restaurant,El Molino Central,4c015f8f4f1ea593e9676b7d
2101,Sonoma,2,Breakfast Spot,Sunflower Caffé,55638add498ef94cabb71510
2102,Sonoma,2,Winery,Jacuzzi Family Vineyards,49f55959f964a520ac6b1fe3
2103,Sonoma,2,Wine Bar,Enoteca Della Santina,4b6cbfb0f964a52064512ce3
2104,Sonoma,2,Winery,Anaba Wines,4ab00973f964a5209d6520e3
2105,Sonoma,2,Restaurant,Ramekins Culinary School,4afc76f2f964a520fd2222e3
2106,Sonoma,2,Wine Bar,Poseidon Vineyard & Obsidian Ridge Tasting Room,520eab2e11d2b12d92a88f82
2107,Sonoma,2,Winery,Sebastiani Vineyards & Winery,4a511787f964a52097b01fe3
2108,Sonoma,2,Wine Bar,Rancho Maria,587c2ae0e786b26b0de88626
2109,Sonoma,2,Winery,Larson Family Winery,4b3fb31cf964a52092ac25e3
2110,Sonoma,2,Mexican Restaurant,Rancho Viejo,4be3973ed27a20a16bc0925b
2111,Sonoma,2,Wine Bar,Carneros Bistro & Wine Bar,4b650d22f964a52083e12ae3
2112,Sonoma,2,Wine Bar,Schug Winery,4b085ebdf964a5204a0a23e3
2113,Sonoma,2,Italian Restaurant,Mamma Tanino's,4ba57e83f964a520990c39e3
2114,Sonoma,2,Winery,Ravenswood Winery,4aa56d19f964a520564820e3
2115,Sonoma,2,Wine Bar,Highway 12 Winery - The Corner Store,4aaeac99f964a520e56220e3
2116,Sonoma,2,Pizza Place,The Red Grape,4b1061d7f964a520316f23e3
2117,Sonoma,2,Portuguese Restaurant,Tasca Tasca,57201e9acd10e6f14dbbe559
2118,Sonoma,2,Indian Restaurant,Taste of the Himalayas,4b6a3080f964a5204bcc2be3
2119,Sonoma,2,Brewery,HopMonk Tavern,4ced8d185de16ea8c9cab696
2120,Sonoma,2,Wine Bar,Sigh Champagne & Sparkling,5044088ae4b003e2b44f704f
2121,Sonoma,2,Café,Basque Boulangerie Café,4a58f413f964a52047b81fe3
2122,Sonoma,2,Wine Bar,Passaggio Wines,53e677b3498e4008b028d069
2123,Sonoma,2,Wine Bar,Sonoma Wine Shop,4a9b0213f964a520f83320e3
2124,Sonoma,2,Mexican Restaurant,La Casa Restaurant,4a5959e7f964a52048b91fe3
2125,Sonoma,2,Mexican Restaurant,Maya Restaurant,4af4a298f964a5208bf421e3
2126,Sonoma,2,Diner,Black Bear Diner,5490b1fd498ec1eb54e0953d
2127,Sonoma,2,American Restaurant,Oso sonoma,545eca6c498e5d8de45759e7
2128,Sonoma,3,French Restaurant,The Girl & The Fig,49eac3eff964a52095661fe3
2129,Sonoma,3,Winery,Ram's Gate Winery,4e70e387fa76e1a41fb2d926
2130,Sonoma,3,American Restaurant,El Dorado Kitchen,4c2d08c77d85a593eae951f3
2131,Sonoma,3,American Restaurant,Cafe La Haye,4aab2cf9f964a520305920e3
2132,Sonoma,3,Mexican Restaurant,Taqueria Sonoma,4ca7d01044a8224b5b491140
2133,Sonoma,3,Hotel Bar,38º North Lounge,4cded84fdb125481a04d33ce
2134,Sonoma,3,Italian Restaurant,Della Santina's,4ba5aabbf964a520a01a39e3
2135,Sonoma,3,American Restaurant,Harvest Moon Cafe,4af7203ff964a5202c0622e3
2136,Sonoma,3,Portuguese Restaurant,LaSalette Restaurant,4b8044bcf964a520a96230e3
2137,Sonoma,4,French Restaurant,Santé,4b762cd7f964a520aa412ee3
2138,Stanislaus,1,Burger Joint,In-N-Out Burger,519e9291454ad4b0434d9842
2139,Stanislaus,1,Donut Shop,Mr. T's Delicate Donut Shop,4b2da906f964a5201eda24e3
2140,Stanislaus,1,Burger Joint,In-N-Out Burger,4b0b4b4cf964a520073023e3
2141,Stanislaus,1,Coffee Shop,Old Tyme Pastries,4b8a98b1f964a5203a7432e3
2142,Stanislaus,1,Café,La Mo Café & Restaurant,4f76124fe4b0f52db7cd237b
2143,Stanislaus,1,Sandwich Place,The Sandwich Shop,4bf2f3c3e5eba593a8ff1d90
2144,Stanislaus,1,Deli / Bodega,Picasso's Gourmet Deli,4b899599f964a520e24332e3
2145,Stanislaus,1,Pizza Place,Michael's Pizza,5015d6d2e4b07c3cf396ff09
2146,Stanislaus,1,Coffee Shop,Starbucks,4b8a94fbf964a520757332e3
2147,Stanislaus,1,Burger Joint,In-N-Out Burger,4b8aa53ef964a520457732e3
2148,Stanislaus,1,Breakfast Spot,Cathy's Coffee Shop,4bdc59d12a3a0f47606db2b6
2149,Stanislaus,1,Fast Food Restaurant,Baja Fresh,4b9956d1f964a5203f7435e3
